MAVE,,,,,,,,,,,,
G,"0,6510166667","0,3571726506","0,9248919907","0,5153345832",KNN,"0,90395","0,8390444276","0,6448986374","0,7292713863",,,
G,"0,6463166667","0,3529692269","0,9274914376","0,5113408709",KNN,"0,90335","0,8180787467","0,6630189625","0,7324320583",,,
G,"0,6449666667","0,3538183891","0,9260026516","0,5120040319",KNN,"0,9046333333","0,8247697032","0,6677162744","0,7379796685",,,
G,"0,6474666667","0,3561087122","0,9278623428","0,5146842878",KNN,"0,9024166667","0,8121807072","0,6707478491","0,734719768",,,
G,"0,64855","0,3561918716","0,9275109895","0,5147170506",KNN,"0,9013166667","0,8036421219","0,6734676951","0,7328189161",,,
G,"0,6451333333","0,3501000286","0,9303012404","0,508744405",KNN,"0,8775333333","0,7042547401","0,6550502067","0,6787619131",,,
G,"0,6463333333","0,3524944391","0,9293733244","0,5111274939",KNN,"0,90775","0,83979191","0,6627010724","0,7408101147",,,
G,"0,649","0,3580105578","0,9281121187","0,5167064439",KNN,"0,8989","0,7865242865","0,6861500412","0,7329165199",,,
G,"0,6477333333","0,3526083621","0,9258855128","0,5107180888",KNN,"0,90605","0,8136931534","0,6833137485","0,7428258588",,,
G,"0,6462666667","0,356199943","0,9269297306","0,5146359312",KNN,"0,8990666667","0,8133951571","0,6503006837","0,722761399",,,
,"64,73","35,46","92,74","51,30",,"90,05","80,55","66,57","72,85",,,
,,,,,,,,,,,,
,,,,,,,,,,,g,"4,89E-08"
,,,,,,,,,,,knn,"3,90E-03"
FAVE,,,,,,,,,,,,
G,"0,6818166667","0,3827511282","0,9481616429","0,545354957",KNN,"0,9097666667","0,8355833165","0,6868168268","0,7539314608",,,
G,"0,6795166667","0,3770321456","0,9458459469","0,5391491911",KNN,"0,9102166667","0,8361062313","0,6803733602","0,7502434049",,,
G,"0,6822166667","0,3803897809","0,9448996656","0,5424176246",KNN,"0,9103666667","0,840965603","0,6786789298","0,7511567648",,,
G,"0,6809333333","0,3815023097","0,9447115385","0,5435166198",KNN,"0,9130333333","0,8446435763","0,6953746684","0,76277505",,,
G,"0,6839333333","0,3838554136","0,9427743271","0,545576536",KNN,"0,9055","0,8336980306","0,6626086957","0,738372093",,,
G,"0,675","0,3774094698","0,9498300025","0,5401810979",KNN,"0,90675","0,8030757689","0,710174973","0,7537737095",,,
G,"0,6771333333","0,3784852614","0,9444398375","0,5404033215",KNN,"0,9111166667","0,8653052357","0,6605854548","0,7492123207",,,
G,"0,6707833333","0,3724072187","0,9448707256","0,5342481903",KNN,"0,9101","0,8405617513","0,6788990826","0,7511303866",,,
G,"0,6589666667","0,3659064849","0,9539943531","0,5289377964",KNN,"0,9083833333","0,8038250859","0,7189835575","0,7590408977",,,
G,"0,6756833333","0,3767933468","0,9459324572","0,5389190342",KNN,"0,9080833333","0,7941947735","0,730577275","0,7610588796",,,
,"67,66","37,77","94,65","53,99",,"90,93","82,98","69,03","75,31",,,
