MAVE,,,,,,,,,
G,"0,6845345345","0,3748942906","0,8654885863","0,5231718941",KNN,"0,8351151151","0,626443418","0,4345214257","0,5131236699"
G,"0,6507807808","0,3556640133","0,9190271244","0,5128534525",KNN,"0,8288388388","0,678337251","0,2743969573","0,3907357919"
G,"0,6759259259","0,3678609512","0,8631837062","0,5158733719",KNN,"0,8354454454","0,7151529869","0,294750538","0,4174492363"
G,"0,7045645646","0,3898285503","0,8444789268","0,5334197546",KNN,"0,8411511512","0,6383967666","0,474371809","0,5442954369"
G,"0,6617517518","0,3606921029","0,8954192741","0,5142388914",KNN,"0,8029029029","0,5079197466","0,4575219024","0,481405394"
G,"0,6153653654","0,3246219686","0,8540332266","0,4704309596",KNN,"0,8365065065","0,7012457281","0,3183046437","0,4378592325"
G,"0,685995996","0,3715626339","0,8242918627","0,5122296341",KNN,"0,8367167167","0,6566501622","0,3849464518","0,4853609288"
G,"0,6848948949","0,3791610625","0,9030482006","0,5340793038",KNN,"0,8322022022","0,625","0,4024225437","0,4896020461"
G,"0,6281581582","0,3372522992","0,8900510459","0,4891565934",KNN,"0,8217617618","0,5727467237","0,4286858172","0,490354342"
G,"0,6564164164","0,3591148288","0,9156403324","0,5158951793",KNN,"0,8070670671","0,5235976268","0,3888054471","0,4462449003"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FAVE,,,,,,,,,
G,"0,6442242242","0,3425494879","0,846877502","0,4877936302",KNN,"0,8238938939","0,6932277356","0,2146216974","0,3277673761"
G,"0,6493193193","0,3579529372","0,9494944439","0,5199051678",KNN,"0,7892292292","0,4669406281","0,3810691761","0,4196571303"
G,"0,6415015015","0,3534779551","0,9557101391","0,5160793428",KNN,"0,8196196196","0,6512954966","0,2113402062","0,3191264264"
G,"0,6847547548","0,3777447125","0,8889944972","0,5302006415",KNN,"0,8107607608","0,5694889202","0,2224112056","0,3198906357"
G,"0,6382582583","0,3513110682","0,9556990539","0,5137644305",KNN,"0,8019019019","0,5038283585","0,6159583521","0,5542792793"
G,"0,6687987988","0,36993669","0,9329329329","0,5297937954",KNN,"0,8245445445","0,5822487589","0,4343843844","0,4975634925"
G,"0,6472572573","0,3569929152","0,9533510186","0,5194659976",KNN,"0,8388488488","0,6140773845","0,5226988338","0,5647154252"
G,"0,6476276276","0,3527579469","0,912516891","0,5088184406",KNN,"0,7823023023","0,4448260788","0,3564886642","0,3957881869"
G,"0,6687587588","0,3608770403","0,8508657792","0,5068037857",KNN,"0,8323623624","0,6268926022","0,3999099189","0,4883131168"
G,"0,7958058058","0,490208021","0,5236474651","0,5063762855",KNN,"0,8198298298","0,5722935512","0,3926229918","0,4657306539"
