MAVE,,,,,,,,,
G,"0,638","0,3441064639","0,9141414141","0,5",KNN,"0,9","0,8024691358","0,6565656566","0,7222222222"
G,"0,682","0,39","0,9375","0,5508474576",KNN,"0,9","0,8417721519","0,6394230769","0,7267759563"
G,"0,654","0,3572815534","0,9246231156","0,5154061625",KNN,"0,909","0,8506493506","0,6582914573","0,7422096317"
G,"0,628","0,3445692884","0,8932038835","0,4972972973",KNN,"0,904","0,8313253012","0,6699029126","0,7419354839"
G,"0,652","0,3759398496","0,9259259259","0,5347593583",KNN,"0,908","0,8069306931","0,7546296296","0,7799043062"
G,"0,629","0,3598553345","0,9212962963","0,5175552666",KNN,"0,905","0,8497109827","0,6805555556","0,7557840617"
G,"0,652","0,3627819549","0,9554455446","0,5258855586",KNN,"0,911","0,8383233533","0,6930693069","0,7588075881"
G,"0,638","0,3364839319","0,9417989418","0,495821727",KNN,"0,913","0,8311688312","0,6772486772","0,7463556851"
G,"0,652","0,3413654618","0,8947368421","0,4941860465",KNN,"0,883","0,6798029557","0,7263157895","0,7022900763"
G,"0,659","0,337398374","0,9171270718","0,4933135215",KNN,"0,908","0,7798742138","0,6850828729","0,7294117647"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FAVE,,,,,,,,,
G,"0,699","0,3827956989","0,9270833333","0,5418569254",KNN,"0,93","0,891025641","0,7239583333","0,7988505747"
G,"0,704","0,3844492441","0,9417989418","0,5460122699",KNN,"0,924","0,8424242424","0,7354497354","0,7853107345"
G,"0,684","0,3793103448","0,9492385787","0,5420289855",KNN,"0,925","0,9013157895","0,6954314721","0,7851002865"
G,"0,654","0,407540395","0,9341563786","0,5675",KNN,"0,89","0,8308457711","0,6872427984","0,7522522523"
G,"0,694","0,406122449","0,9299065421","0,5653409091",KNN,"0,911","0,8531073446","0,7056074766","0,7723785166"
G,"0,684","0,3742331288","0,9481865285","0,5366568915",KNN,"0,915","0,8253012048","0,7098445596","0,7632311978"
G,"0,684","0,3556485356","0,9550561798","0,5182926829",KNN,"0,9","0,7166666667","0,7247191011","0,7206703911"
G,"0,683","0,3808553971","0,935","0,5412445731",KNN,"0,91","0,8273809524","0,695","0,7554347826"
G,"0,682","0,3947895792","0,9248826291","0,5533707865",KNN,"0,92","0,8375634518","0,7746478873","0,8048780488"
G,"0,686","0,381443299","0,9296482412","0,5409356725",KNN,"0,897","0,8116883117","0,6281407035","0,7082152975"
