MAVE,,,,,,,,,,,,
G,"0,6486","0,353222109","0,9350977748","0,5127565169",KNN,"0,9104333333","0,8253458993","0,6938637896","0,7539151937",,,
G,"0,6499","0,3590642529","0,9263279066","0,5175249208",KNN,"0,9021","0,7878066642","0,7076138793","0,7455600797",,,
G,"0,6471","0,3584093212","0,9255928046","0,5167298124",KNN,"0,9004333333","0,8198364008","0,6556009812","0,7285779191",,,
G,"0,6484666667","0,3566624365","0,9324817518","0,5159720947",KNN,"0,9051666667","0,8069431051","0,6940942269","0,7462766432",,,
G,"0,6476666667","0,3561930091","0,9331453218","0,5155820348",KNN,"0,9071333333","0,8447469162","0,6589250166","0,7403541473",,,
G,"0,6501333333","0,3558313608","0,9287026215","0,5145235893",KNN,"0,9084333333","0,8406893653","0,6678911337","0,7443937843",,,
G,"0,6442","0,3503358256","0,9292436975","0,5088348978",KNN,"0,9060333333","0,8358721304","0,654789916","0,7343322967",,,
G,"0,6457333333","0,3544633774","0,9214876033","0,5119845716",KNN,"0,9036666667","0,8029141104","0,692231405","0,7434759453",,,
G,"0,6488666667","0,3543367347","0,9312772377","0,5133511965",KNN,"0,9013333333","0,782625047","0,6976198458","0,7376816732",,,
G,"0,6469666667","0,3514342299","0,9260942761","0,5095169731",KNN,"0,8952333333","0,7517551755","0,703030303","0,7265767725",,,
,"64,78","35,50","92,89","51,37",,"90,40","80,99","68,26","74,01",,,
,,,,,,,,,,,g,"5,41E-10"
,,,,,,,,,,,knn,"1,39E-03"
,,,,,,,,,,,,
FAVE,,,,,,,,,,,,
G,"0,6744","0,3722148541","0,9491038214","0,5347242069",KNN,"0,9093666667","0,8057416268","0,7118701387","0,7559026843",,,
G,"0,6829666667","0,3805643478","0,947518444","0,5430259934",KNN,"0,9077666667","0,7858036832","0,7369215292","0,7605780047",,,
G,"0,68","0,3799343208","0,942163869","0,5415034865",KNN,"0,9148333333","0,8464771817","0,7028419478","0,7680014528",,,
G,"0,6818666667","0,3825246628","0,9432401125","0,5443086325",KNN,"0,9084333333","0,7960833633","0,7332450769","0,7633732449",,,
G,"0,6791","0,3767288841","0,9422334173","0,5382512351",KNN,"0,9148","0,8309639727","0,7165407221","0,769522092",,,
G,"0,6812","0,3826209299","0,9424092409","0,544267607",KNN,"0,8991666667","0,7737687173","0,7077557756","0,7392915625",,,
G,"0,6767666667","0,3779856688","0,9465027413","0,54023043",KNN,"0,9146666667","0,8395837424","0,7104170128","0,7696184305",,,
G,"0,6763333333","0,378617682","0,949304175","0,5413320737",KNN,"0,9106666667","0,8262052877","0,7041086812","0,7602862254",,,
G,"0,6789666667","0,3782649254","0,9498075958","0,5410531332",KNN,"0,9141666667","0,8412921348","0,7015225029","0,7650761792",,,
G,"0,6731333333","0,3747365648","0,9480173276","0,5371471727",KNN,"0,9125333333","0,838205847","0,6974341886","0,7613677701",,,
,"67,85","37,84","94,60","54,06",,"91,06","81,84","71,23","76,13",,,
