MAVE,,,,,,,,,,,
SVM,"0,983847364","0,9878602266","0,9958154327","0,9918218781",ISF,"0,9436395566","0,9939003001","0,948520523","0,9706803194",,
SVM,"0,983847364","0,9878602266","0,9958154327","0,9918218781",ISF,"0,9521640508","0,9940506085","0,9570942365","0,9752224296",,
SVM,"0,9839022427","0,9879149062","0,9958154327","0,9918494369",ISF,"0,9174441152","0,9937251915","0,9218880768","0,9564596579",,
SVM,"0,9839388285","0,9879513626","0,9958154327","0,9918678102",ISF,"0,9399260967","0,993682893","0,9449310941","0,9686939943",,
SVM,"0,983847364","0,9878602266","0,9958154327","0,9918218781",ISF,"0,9051695752","0,993238716","0,9097807287","0,9496796738",,
SVM,"0,9839022427","0,9879149062","0,9958154327","0,9918494369",ISF,"0,9842498079","0,9937290034","0,9902360096","0,9919794316",,
SVM,"0,983847364","0,9878602266","0,9958154327","0,9918218781",ISF,"0,9483591263","0,994275846","0,9529840614","0,9731921561",,
SVM,"0,9839388285","0,9879513626","0,9958154327","0,9918678102",ISF,"0,9685179088","0,9941891379","0,9736837211","0,9838295953",,
SVM,"0,9839022427","0,9879149062","0,9958154327","0,9918494369",ISF,"0,9593897487","0,994095658","0,9644404769","0,9790435554",,
SVM,"0,983847364","0,9878602266","0,9958154327","0,9918218781",ISF,"0,9468408151","0,9935376196","0,952147148","0,9724021349",,
,"98,39","98,79","99,58","99,18",,"94,66","99,38","95,16","97,21",,
,,,,,,,,,,,
,,,,,,,,,,,"1,33E-18"
,,,,,,,,,,,"8,34E-02"
FAVE,,,,,,,,,,,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9950792083","0,995296993","0,9997210288","0,9975041057",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9582007098","0,994791066","0,962543473","0,9784016258",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9513957487","0,9954057302","0,9549926538","0,974780504",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9947316431","0,9949836181","0,9996838327","0,9973281876",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9946401785","0,9948915377","0,9996838327","0,9972819281",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9886035196","0,9932801188","0,9951459019","0,994212135",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9934877255","0,9937145287","0,9997024308","0,9966994864",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9499140233","0,9938834369","0,9549554576","0,9740306548",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,9209014744","0,9936897178","0,9254589075","0,9583614198",,
SVM,"0,9869205722","0,9879156857","0,9989213115","0,9933880171",ISF,"0,956206783","0,9927301325","0,9625248749","0,9773941946",,
,"98,69","98,79","99,89","99,34",,"97,03","99,43","97,54","98,46",,
