MAVE,,,,,,,,,,,,
G,"0,9285714286","0,8888888889",1,"0,9411764706",KNN,1,1,1,1,,,
G,"0,9285714286","0,8333333333",1,"0,9090909091",KNN,1,1,1,1,,,
G,"0,8571428571","0,8","0,8","0,8",KNN,1,1,1,1,,,
G,"0,9285714286","0,8571428571",1,"0,9230769231",KNN,1,1,1,1,,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,"0,9285714286",1,"0,8333333333","0,9090909091",KNN,1,1,1,1,,,
G,"0,9285714286","0,8333333333",1,"0,9090909091",KNN,"0,9285714286","0,8333333333",1,"0,9090909091",,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,1,1,1,1,KNN,1,1,1,1,,,
,"95,00","92,13","96,33","93,92",,"99,29","98,33","100,00","99,09",,,
,,,,,,,,,,,,
,,,,,,,,,,,g,"9,23E-01"
,,,,,,,,,,,knn,"3,81E-01"
FAVE,,,,,,,,,,,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,1,1,1,1,KNN,1,1,1,1,,,
G,"0,9285714286","0,8571428571",1,"0,9230769231",KNN,"0,9285714286","0,8571428571",1,"0,9230769231",,,
G,"0,9285714286",1,"0,8333333333","0,9090909091",KNN,1,1,1,1,,,
G,"0,8571428571","0,5","0,5","0,5",KNN,"0,9285714286","0,6666666667",1,"0,8",,,
G,1,1,1,1,KNN,1,1,1,1,,,
,"97,14","93,57","93,33","93,32",,"98,57","95,24","100,00","97,23",,,
