MAVE,,,,,,,,,
G,"0,9409176618","0,912183055","0,9406887755","0,9262166405",KNN,"0,9829038341","0,972887768","0,9840561224","0,9784400761"
G,"0,9348837209","0,9036107711","0,9356780735","0,9193648817",KNN,"0,9812696417","0,9732451999","0,979721166","0,9764724459"
G,"0,9353865493","0,9082822086","0,9323047859","0,9201367309",KNN,"0,9824010057","0,9764595104","0,979534005","0,9779943414"
G,"0,9357636706","0,9025270758","0,9413241293","0,921517432",KNN,"0,9822752986","0,9741594022","0,9818010668","0,9779653071"
G,"0,9379006914","0,907753601","0,9388272583","0,923028981",KNN,"0,9829038341","0,9769352291","0,9800316957","0,9784810127"
G,"0,9366436204","0,9140796488","0,9268680445","0,9204294285",KNN,"0,9830295412","0,9802169751","0,9767885533","0,9784997611"
G,"0,936140792","0,9036614646","0,9415259537","0,9222052067",KNN,"0,9818981772","0,9754047323","0,9796747967","0,9775351014"
G,"0,9380263985","0,9118902439","0,9361502347","0,9238610039",KNN,"0,9802639849","0,9740948814","0,9768388106","0,9754649164"
G,"0,933752357","0,9052407069","0,9322246627","0,9185345494",KNN,"0,9801382778","0,9725429017","0,9780357703","0,975281602"
G,"0,9335009428","0,8941638948","0,9429209184","0,9178953903",KNN,"0,9835323696","0,9765302886","0,9818239796","0,9791699793"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FAVE,,,,,,,,,
G,"0,9783783784","0,9802012334","0,9645480677","0,9723116549",KNN,"0,9849151477","0,9750710003","0,9869051421","0,980952381"
G,"0,9649277184","0,9768671514","0,9339652449","0,9549345825",KNN,"0,9841609051","0,9758847479","0,9845181675","0,9801824473"
G,"0,9646763042","0,9768058317","0,933206711","0,9545086612",KNN,"0,9849151477","0,9800947867","0,9819563153","0,9810246679"
G,"0,9822752986","0,9750316056","0,9802986972","0,9776580574",KNN,"0,984035198","0,975440806","0,9844296155","0,9799145975"
G,"0,9734758014","0,9741709184","0,9591836735","0,9666192058",KNN,"0,9868007542","0,9770755886","0,990266876","0,9836270076"
G,"0,9788812068","0,978778135","0,9675778767","0,9731457801",KNN,"0,9862979258","0,9791732408","0,98633185","0,9827395091"
G,"0,9753614079","0,977388535","0,9608641202","0,9690558889",KNN,"0,9837837838","0,9751937984","0,9846587351","0,9799034117"
G,"0,9839094909","0,9800316957","0,9794108331","0,979721166",KNN,"0,9859208045","0,9807388696","0,9838454229","0,9822896901"
G,"0,9821495915","0,9776286353","0,977004152","0,9773162939",KNN,"0,9841609051","0,9759265125","0,9840306611","0,9799618321"
G,"0,9759899434","0,9764936337","0,9617363344","0,9690588045",KNN,"0,9821495915","0,972611465","0,9819935691","0,97728"
