MAVE,,,,,,,,,
G,"0,935137853","0,8923659558","0,9503290172","0,9204358553",KNN,"0,9679879326","0,9443646069","0,9764381235","0,9601335838"
G,"0,9362272689","0,9039167687","0,9385723364","0,9209186324",KNN,"0,9714237828","0,9547342193","0,9739461978","0,9642445213"
G,"0,9330428224","0,9044117647","0,930447573","0,9172449508",KNN,"0,9750272354","0,9622797927","0,9756251313","0,9689065109"
G,"0,9381546971","0,9036752827","0,9448902027","0,9238232865",KNN,"0,9711723791","0,9537190083","0,9746621622","0,9640768588"
G,"0,9386575044","0,9084579152","0,939631434","0,9237817576",KNN,"0,9719265901","0,9566847147","0,9730989197","0,9648220099"
G,"0,935137853","0,9042184634","0,9358785066","0,9197761194",KNN,"0,9746082293","0,9719268396","0,96393166","0,9679127396"
G,"0,9372328836","0,906536347","0,9388443695","0,9224075417",KNN,"0,9725131987","0,9622957687","0,9687895403","0,965531736"
G,"0,9350540518","0,9017622038","0,9388443695","0,9199297448",KNN,"0,9743568256","0,966162253","0,9694221847","0,9677894737"
G,"0,9340484371","0,9048499794","0,9314575841","0,9179610132",KNN,"0,9736864158","0,9592091571","0,9750370214","0,9670583298"
G,"0,9379032934","0,918363064","0,9255499154","0,9219424839",KNN,"0,9774574709","0,9722516416","0,9708121827","0,971531379"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FAVE,,,,,,,,,
G,"0,983491159","0,9778247096","0,9805167302","0,9791688696",KNN,"0,9762004525","0,9644202595","0,9758576874","0,9701052632"
G,"0,9693287522","0,9789196311","0,942893401","0,9605688429",KNN,"0,9782116819","0,9650291424","0,9805414552","0,9727234578"
G,"0,9807257186","0,9756819624","0,9756819624","0,9756819624",KNN,"0,9756976452","0,9719328088","0,9665891309","0,9692536047"
G,"0,984999581","0,98012968","0,9823899371","0,981258507",KNN,"0,9799715076","0,9738548421","0,9761006289","0,9749764423"
G,"0,9612000335","0,9765467947","0,9243128964","0,9497121755",KNN,"0,9758652476","0,9695560254","0,9695560254","0,9695560254"
G,"0,9711723791","0,9761800699","0,9500212675","0,9629230438",KNN,"0,9779602782","0,9669682306","0,9774564015","0,9721840296"
G,"0,9579317858","0,9762872629","0,9158898305","0,9451246174",KNN,"0,976368055","0,9644202595","0,9762711864","0,9703095389"
G,"0,9757814464","0,9767341663","0,961611877","0,9691140323",KNN,"0,9788820917","0,9675256652","0,9794273595","0,9734401349"
G,"0,9798039051","0,9790508764","0,9697226339","0,9743644293",KNN,"0,9781278807","0,9651793161","0,9800973957","0,9725811535"
G,"0,9795525015","0,9787550457","0,9696905915","0,974201734",KNN,"0,972261795","0,9562345169","0,9749526415","0,9655028661"
