MAVE,,,,,,,,,,,,
G,"0,6397962963","0,4726843525","0,7011059857","0,5646695463",KNN,"0,6895185185","0,5417830144","0,4421163786","0,4869017016",,,
G,"0,6520740741","0,4833132772","0,6710291824","0,5619083151",KNN,"0,6924444444","0,5465662567","0,4405769659","0,4878815911",,,
G,"0,6606851852","0,493279229","0,6481532908","0,5602092984",KNN,"0,6811666667","0,5242491384","0,4730908081","0,4973578957",,,
G,"0,6696111111","0,5035840668","0,6167009278","0,5544317075",KNN,"0,6852407407","0,5323017408","0,4586921496","0,4927631383",,,
G,"0,6186296296","0,4558908781","0,7424334981","0,5649032367",KNN,"0,693","0,5504982684","0,4325540068","0,4844508023",,,
G,"0,6549074074","0,4874731272","0,6540018859","0,5585901414",KNN,"0,6925","0,551646598","0,4218204005","0,4780763791",,,
G,"0,6590555556","0,4911361636","0,6514898821","0,5600611723",KNN,"0,691537037","0,5422566512","0,4747609517","0,5062690814",,,
G,"0,691537037","0,5409923213","0,5075644223","0,5237455325",KNN,"0,6756666667","0,5170050599","0,4473261291","0,4796482263",,,
G,"0,6444259259","0,4764363354","0,6823261244","0,5610899033",KNN,"0,7018703704","0,5741089653","0,4065714127","0,4760292921",,,
G,"0,6456851852","0,4801423963","0,7168641346","0,5750960492",KNN,"0,7000185185","0,5673195057","0,434614107","0,4921784382",,,
,"65,36","48,85","65,92","55,85",,"69,03","54,48","44,32","48,82",,,
,,,,,,,,,,,G,"5,19E-01"
,,,,,,,,,,,KNN,"1,16E-04"
,,,,,,,,,,,,
FAVE,,,,,,,,,,,,
G,"0,688462963","0,5289434245","0,6253945401","0,5731394788",KNN,"0,6886666667","0,5377764314","0,4915000831","0,5135979632",,,
G,"0,7207222222","0,6140350877","0,4340934372","0,5086181617",KNN,"0,704037037","0,570780785","0,4480533927","0,5020253007",,,
G,"0,6786111111","0,5132739663","0,6824346859","0,5858884726",KNN,"0,7026296296","0,5642201835","0,4717620901","0,5138653427",,,
G,"0,6552407407","0,4891042954","0,7333037497","0,58681226",KNN,"0,694","0,5465001237","0,4902374085","0,5168421053",,,
G,"0,5282222222","0,407063798","0,9090707104","0,5623282023",KNN,"0,7017407407","0,5605026472","0,4880853191","0,5217933492",,,
G,"0,7023888889","0,553013213","0,5705735661","0,5616561656",KNN,"0,7097592593","0,5871930598","0,442615683","0,504755585",,,
G,"0,7225","0,6232445521","0,4280725096","0,5075421473",KNN,"0,7035185185","0,5695101062","0,4607794224","0,5094073666",,,
G,"0,486037037","0,3892519307","0,9433001107","0,5510950086",KNN,"0,7119444444","0,5906229651","0,4519933555","0,5120918415",,,
G,"0,7222037037","0,6458211","0,3669984984","0,4680307812",KNN,"0,7021481481","0,5612765683","0,4831766865","0,5193066348",,,
G,"0,6463333333","0,4804903678","0,7627891459","0,589590407",KNN,"0,7013148148","0,562127403","0,4666370107","0,5099504755",,,
,"65,51","52,44","64,56","54,95",,"70,20","56,51","46,95","51,24",,,
