MAVE,,,,,,,,,
G,"0,6278956229","0,4620999439","0,7063307754","0,5586902266",KNN,"0,661969697","0,491443006","0,392871567","0,4366635805"
G,"0,6385521886","0,4727452597","0,7234192865","0,5718160424",KNN,"0,6698316498","0,5075852882","0,3461169703","0,4115811581"
G,"0,6455387205","0,4761993306","0,6475347661","0,5488053145",KNN,"0,6463804714","0,4687404697","0,466346397","0,4675403686"
G,"0,7023905724","0,5815608263","0,3836951035","0,4623479319",KNN,"0,6687878788","0,5043696183","0,3962140333","0,4437973538"
G,"0,6436700337","0,475612838","0,6648498612","0,554531296",KNN,"0,664006734","0,4948527824","0,3469089074","0,4078799027"
G,"0,6480976431","0,4804775281","0,6914253954","0,566965673",KNN,"0,6735858586","0,5143019781","0,3652165126","0,4271236519"
G,"0,5995117845","0,4391584476","0,7262169259","0,5473331684",KNN,"0,6514141414","0,473492418","0,4067865078","0,4376120376"
G,"0,6194612795","0,4569833088","0,7522222222","0,5685600855",KNN,"0,6666329966","0,4999236525","0,3307070707","0,3980789106"
G,"0,6311447811","0,4659523656","0,7291919192","0,5685818926",KNN,"0,6850673401","0,5385755629","0,3853535354","0,4492595755"
G,"0,5544276094","0,4131661768","0,8026781203","0,5455294744",KNN,"0,6759259259","0,5192719486","0,367609904","0,4304733728"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FAVE,,,,,,,,,
G,"0,7111279461","0,5790230746","0,4880278844","0,5296455689",KNN,"0,6675084175","0,5014086232","0,4135683977","0,4532720629"
G,"0,5156565657","0,3990550118","0,8958933172","0,5521621369",KNN,"0,6756902357","0,5202646187","0,3456079204","0,4153211121"
G,"0,5158754209","0,4006398152","0,9102564103","0,5563902815",KNN,"0,6564983165","0,4822881762","0,406824147","0,4413536305"
G,"0,4676430976","0,3797463208","0,9440121273","0,5416171397",KNN,"0,6686363636","0,503434992","0,3962102072","0,4434327725"
G,"0,7254377104","0,7539464156","0,2627169964","0,3896560757",KNN,"0,6719360269","0,510780523","0,3933185305","0,4444191019"
G,"0,5082659933","0,3968135534","0,9130017672","0,553194744",KNN,"0,6593265993","0,4879264945","0,43973744","0,4625803368"
G,"0,6872390572","0,5246658765","0,6488248673","0,5801771671",KNN,"0,665","0,4966513923","0,4272934041","0,4593691417"
G,"0,4750505051","0,3843556098","0,9535658406","0,5478772764",KNN,"0,6708754209","0,509725612","0,3478524201","0,4135117298"
G,"0,5461279461","0,4145090085","0,8774943167","0,5630470016",KNN,"0,6685016835","0,5030155416","0,4381914625","0,4683711763"
G,"0,7130639731","0,6640986133","0,2827941251","0,3966725664",KNN,"0,6872222222","0,5514939075","0,333518397","0,4156628401"
