MAVE,,,,,,,,,,,,
G,"0,9479459967","0,5732303732","0,9390681004","0,7118996244",KNN,"0,9903400476","0,9650684932","0,8912080961","0,9266688589",,,
G,"0,9450581185","0,5594669349","0,9366449169","0,7005116096",KNN,"0,9916251534","0,9681257015","0,9078088823","0,9369976103",,,
G,"0,948364739","0,5767291532","0,9365945832","0,7138742199",KNN,"0,9900512598","0,9544846051","0,8981734201","0,9254732288",,,
G,"0,9485380117","0,5756340003","0,9507472111","0,7170979521",KNN,"0,9909753808","0,9671648551","0,8989686382","0,9318206611",,,
G,"0,9476427695","0,5714833269","0,9426765016","0,7115812918",KNN,"0,9903400476","0,94595186","0,9110642782","0,9281803543",,,
G,"0,9484658147","0,5742268041","0,9438678246","0,7140453489",KNN,"0,9908165475","0,9619995476","0,9008684601","0,9304309779",,,
G,"0,9485380117","0,5766727415","0,9342049768","0,7131358661",KNN,"0,9910042596","0,967112724","0,8991986504","0,9319200087",,,
G,"0,9487112844","0,5758562313","0,9374602502","0,7134559535",KNN,"0,9899646235","0,9468888889","0,9033283867","0,9245958555",,,
G,"0,9485813299","0,5767399974","0,9429953723","0,7157340145",KNN,"0,9905855173","0,9553730018","0,90513252","0,9295744221",,,
G,"0,9480615118","0,5717958607","0,9435723377","0,7120787641",KNN,"0,99075879","0,9571364452","0,9047518031","0,9302071974",,,
,"94,80","57,32","94,08","71,23",,"99,06","95,89","90,21","92,96",,,
,,,,,,,,,,,G,"3,96E-01"
,,,,,,,,,,,knn,"2,41E-05"
FAVE,,,,,,,,,,,,
G,"0,9190238972","0,4567599296","0,9883573243","0,6247825505",KNN,"0,9918995018","0,9608147","0,9187129551","0,9392922844",,,
G,"0,9587755397","0,6268071882","0,9803465765","0,7646913377",KNN,"0,9923760017","0,9744920993","0,9122992392","0,9423706614",,,
G,"0,9329290304","0,5051802288","0,9873444421","0,6683800957",KNN,"0,9915240777","0,9671614935","0,9069816494","0,9361053663",,,
G,"0,9645512959","0,6637796394","0,9817303654","0,7920372723",KNN,"0,9913219262","0,9764140142","0,8954220916","0,9341658451",,,
G,"0,9590354487","0,6269199677","0,985596272","0,7663674545",KNN,"0,9920438957","0,9695945946","0,9118830756","0,9398537278",,,
G,"0,9549779799","0,6055286257","0,9773736519","0,7477754409",KNN,"0,9915385171","0,972190563","0,9018820047","0,9357174199",,,
G,"0,9499819508","0,5769182782","0,9844581648","0,7275015733",KNN,"0,9922460472","0,9761904762","0,907813498","0,9407611693",,,
G,"0,9490867085","0,5750460971","0,9854645039","0,7262847384",KNN,"0,9917984261","0,9722033898","0,9062565831","0,9380723942",,,
G,"0,9372897264","0,5218118933","0,9879594423","0,6829232679",KNN,"0,9921882897","0,9755046496","0,9085340093","0,9408290495",,,
G,"0,9611869179","0,6403292181","0,9860583016","0,7764471058",KNN,"0,9922460472","0,973167982","0,9117025771","0,9414330898",,,
,"94,87","57,99","98,45","72,77",,"99,19","97,18","90,81","93,89",,,
