MAVE,,,,,,,,,,,,
G,"0,9487546026","0,5821414766","0,9365671642","0,7179976162",KNN,"0,9943686376","0,9900530504","0,9284825871","0,958279846",,,
G,"0,9488845571","0,5705329154","0,9454545455","0,7116324536",KNN,"0,9955815465","0,9838492598","0,9493506494","0,9662921348",,,
G,"0,9492744206","0,5891682785","0,9332107843","0,7223144415",KNN,"0,9944985922","0,9826812059","0,9387254902","0,9602005641",,,
G,"0,9474983756","0,5712634823","0,9374209861","0,7099090474",KNN,"0,9941087286","0,9826435247","0,9304677623","0,9558441558",,,
G,"0,9479315573","0,5693088637","0,936416185","0,7081107334",KNN,"0,9943253195","0,980458221","0,9344894027","0,9569220651",,,
G,"0,9463287849","0,5579232855","0,9362808843","0,6991988347",KNN,"0,9948884557","0,9829931973","0,9395318596","0,9607712766",,,
G,"0,9491444661","0,5730602599","0,9417475728","0,7125367287",KNN,"0,9941520468","0,981557377","0,9300970874","0,9551345962",,,
G,"0,9493177388","0,5747812251","0,9346701164","0,7118226601",KNN,"0,994715183","0,985675307","0,9346701164","0,9594953519",,,
G,"0,9484946935","0,5892514395","0,9280532044","0,7208264851",KNN,"0,9944119558","0,9922530665","0,9292623942","0,9597252576",,,
G,"0,9499675114","0,5824132492","0,9389701208","0,7189097104",KNN,"0,994195365","0,9864773496","0,9275270184","0,9560943644",,,
,"94,86","57,60","93,69","71,33",,"99,45","98,49","93,43","95,89",,,
,,,,,,,,,,,,
,,,,,,,,,,,G,"5,55E-07"
,,,,,,,,,,,KNN,"8,65E-07"
FAVE,,,,,,,,,,,,
G,"0,9634394629","0,6661157025","0,9781553398","0,7925270403",KNN,"0,9970110461","0,9974795211","0,9605582524","0,9786707883",,,
G,"0,9628763266","0,655360134","0,9787367104","0,7850514171",KNN,"0,9965345462","0,9915857605","0,9580988118","0,9745547074",,,
G,"0,9646956898","0,6589347079","0,9864951768","0,7901107391",KNN,"0,9967511371","0,9959785523","0,9556270096","0,9753856252",,,
G,"0,9635260992","0,6582171525","0,9792583281","0,7872662961",KNN,"0,9965345462","0,9954098361","0,9541169076","0,9743260591",,,
G,"0,9632661902","0,6520430108","0,9749196141","0,781443299",KNN,"0,9967511371","0,9926764314","0,9588424437","0,9754661433",,,
G,"0,9644357808","0,659767141","0,9795134443","0,7884565834",KNN,"0,9965778644","0,9926910299","0,9564660691","0,9742419302",,,
G,"0,9633095083","0,6528784648","0,9789002558","0,7833205423",KNN,"0,9970543643","0,9901703801","0,966112532","0,9779935275",,,
G,"0,9526099199","0,5865384615","0,9876943005","0,736003861",KNN,"0,9967511371","0,9959486833","0,9553108808","0,9752066116",,,
G,"0,9645224172","0,6598962835","0,9794740218","0,7885360186",KNN,"0,9967078189","0,9953239813","0,9557408595","0,9751308901",,,
G,"0,9630062811","0,646040675","0,9764551995","0,7776041667",KNN,"0,9973575915","0,9979647218","0,9620667103","0,9796869797",,,
,"96,26","64,96","98,00","78,10",,"99,68","99,45","95,83","97,61",,,
