MAVE,,,,,,,,,
SVM,"0,7921442886","0,8387915657","0,916925","0,8761197239",ISF,"0,6510420842","0,9445734756","0,599875","0,7337583903"
SVM,"0,7937675351","0,840730801","0,9163125","0,8768960237",ISF,"0,6566432866","0,9453500828","0,6067375","0,7391069321"
SVM,"0,7885170341","0,8427976066","0,904975","0,8727803161",ISF,"0,6608416834","0,9452419542","0,612375","0,7432411931"
SVM,"0,7944188377","0,8426084853","0,914325","0,8770030394",ISF,"0,6438376754","0,9469186689","0,5886875","0,7260184222"
SVM,"0,7945490982","0,8420804489","0,9153625","0,8771936129",ISF,"0,6552304609","0,9448868072","0,6052","0,7378238342"
SVM,"0,7870841683","0,842559444","0,90315","0,8718032253",ISF,"0,657995992","0,9474053843","0,60705","0,7399664787"
SVM,"0,7921743487","0,8415937468","0,9124875","0,8756079861",ISF,"0,6495991984","0,9505883766","0,5937375","0,7309337683"
SVM,"0,7896292585","0,840947175","0,9096","0,8739273769",ISF,"0,6498597194","0,9493378012","0,59495","0,7314809123"
SVM,"0,7928256513","0,8391648372","0,917375","0,8765287598",ISF,"0,6519839679","0,9467824714","0,59955","0,7341803153"
SVM,"0,7943186373","0,8420544085","0,91505","0,8770359721",ISF,"0,6523747495","0,9454177235","0,6010375","0,7348825835"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FAVE,,,,,,,,,
SVM,"0,8127154309","0,8524680641","0,92675","0,8880584054",ISF,"0,6529058116","0,9496609699","0,5987375","0,7344332173"
SVM,"0,8124348697","0,849462243","0,931","0,8883640766",ISF,"0,6526653307","0,9645462743","0,588325","0,7308612069"
SVM,"0,8114428858","0,8509591116","0,9271625","0,8874279151",ISF,"0,6423346693","0,9644227342","0,575025","0,7204754932"
SVM,"0,819258517","0,8483437901","0,943125","0,8932271011",ISF,"0,6589378758","0,9677780492","0,5943125","0,7364010904"
SVM,"0,8186773547","0,8502308319","0,93925","0,8925262508",ISF,"0,6393086172","0,9663211886","0,5699","0,7169624394"
SVM,"0,819258517","0,8508765969","0,9391125","0,8928197937",ISF,"0,6583166333","0,9572988483","0,6005375","0,7380670733"
SVM,"0,8190981964","0,8482303472","0,9430625","0,8931361871",ISF,"0,6408116232","0,9636069636","0,573575","0,7191092235"
SVM,"0,8191382766","0,8501582636","0,9400625","0,8928529028",ISF,"0,6692685371","0,9597151298","0,61315","0,7482514816"
SVM,"0,8192284569","0,85087153","0,939075","0,892800057",ISF,"0,6498897796","0,9602647654","0,58755","0,7290324082"
SVM,"0,819488978","0,8504630624","0,9401125","0,8930435247",ISF,"0,6580861723","0,9653878147","0,5947875","0,7360719009"
