MAVE,,,,,,,,,
SVM,"0,7352325581","0,9489754291","0,756025","0,8415823674",ISF,"0,5839651163","0,9905268996","0,5581","0,7139396362"
SVM,"0,6933837209","0,9481574329","0,7091625","0,8114277541",ISF,"0,5878604651","0,990143448","0,56255","0,7174696298"
SVM,"0,7372790698","0,9488490649","0,7584625","0,8430405424",ISF,"0,5872906977","0,9905001212","0,561725","0,7168917356"
SVM,"0,7075232558","0,9479719686","0,7254","0,8218840508",ISF,"0,5864186047","0,9905060496","0,560775","0,7161191457"
SVM,"0,7245581395","0,9489301317","0,7439375","0,8340223378",ISF,"0,5873604651","0,991042471","0,5614875","0,7168402154"
SVM,"0,6941046512","0,9483757829","0,7098","0,811924933",ISF,"0,594244186","0,990239767","0,569425","0,7230621493"
SVM,"0,7060813953","0,9492193272","0,7227","0,820614723",ISF,"0,5947325581","0,9902273764","0,5699625","0,7234920308"
SVM,"0,7218604651","0,9502681697","0,7397125","0,8318737085",ISF,"0,5960697674","0,9903579477","0,5713375","0,7246337751"
SVM,"0,695872093","0,9476116847","0,71245","0,8133745282",ISF,"0,5941395349","0,9903018179","0,569275","0,722957742"
SVM,"0,7342674419","0,9496011203","0,754375","0,8408044416",ISF,"0,5990930233","0,9900107643","0,574825","0,7273388691"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FAVE,,,,,,,,,
SVM,"0,6904418605","0,9490980683","0,7050375","0,8090627421",ISF,"0,5943139535","0,9898790261","0,5697125","0,7231976389"
SVM,"0,698372093","0,948377679","0,71465","0,8150893901",ISF,"0,5937906977","0,9899756458","0,5690875","0,7227196241"
SVM,"0,6942790698","0,9494694205","0,7090875","0,8118586579",ISF,"0,5868023256","0,9891746793","0,5619625","0,716737479"
SVM,"0,6706046512","0,9472836813","0,6839625","0,7943700004",ISF,"0,5994186047","0,9898060132","0,5753","0,7276636785"
SVM,"0,6881511628","0,9492473264","0,7023125","0,8073195439",ISF,"0,6034883721","0,9905103873","0,5793","0,7310471022"
SVM,"0,6961046512","0,9488375969","0,7116875","0,8133280954",ISF,"0,6009186047","0,9896241988","0,5770375","0,7290026609"
SVM,"0,6940581395","0,9494232476","0,708875","0,8117024855",ISF,"0,5923953488","0,9893519728","0,5679375","0,7216257425"
SVM,"0,6983255814","0,9485975104","0,7144125","0,8150160428",ISF,"0,5939302326","0,9907250163","0,5688","0,7226872072"
SVM,"0,6748604651","0,9480781153","0,6881625","0,7974766057",ISF,"0,603755814","0,9893233884","0,5803","0,7315186134"
SVM,"0,6982209302","0,9484260657","0,7144375","0,8149690225",ISF,"0,5887093023","0,9896859707","0,5637375","0,7183142336"
