MAVE,,,,,,,,,
SVM,"0,6721903715","0,6573708457","0,998875","0,792915261",ISF,"0,8224299065","0,7859491779","0,985875","0,8746326587"
SVM,"0,6723474437","0,6574790193","0,998875","0,7929939466",ISF,"0,7976125029","0,7849710983","0,933625","0,8528689695"
SVM,"0,6722689076","0,657424928","0,998875","0,7929546018",ISF,"0,7987905443","0,7725541299","0,963375","0,8574766355"
SVM,"0,6722689076","0,657424928","0,998875","0,7929546018",ISF,"0,8126914317","0,784476644","0,96775","0,866528625"
SVM,"0,6725045158","0,6575872284","0,998875","0,7930726479",ISF,"0,8079792665","0,7720638652","0,98525","0,86572574"
SVM,"0,6720332993","0,6572627077","0,998875","0,7928365909",ISF,"0,8165397","0,7792899408","0,98775","0,8712238148"
SVM,"0,6722689076","0,657424928","0,998875","0,7929546018",ISF,"0,8214089374","0,7860711431","0,983375","0,8737227899"
SVM,"0,6721903715","0,6573708457","0,998875","0,792915261",ISF,"0,7984763999","0,7757255937","0,9555","0,8562787051"
SVM,"0,6721118354","0,6573167722","0,998875","0,792875924",ISF,"0,7903871829","0,7722954337","0,945","0,8499634606"
SVM,"0,6721903715","0,6573708457","0,998875","0,792915261",ISF,"0,8176392052","0,787639311","0,97175","0,8700615557"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FAVE,,,,,,,,,
SVM,"0,6864839394","0,6671950609","0,999625","0,8002601821",ISF,"0,8250215974","0,8035338662","0,955","0,8727438885"
SVM,"0,6865624755","0,6672507301","0,999625","0,8003002252",ISF,"0,8352312888","0,8099138836","0,964","0,88026481"
SVM,"0,6867195476","0,6673620963","0,999625","0,8003803233",ISF,"0,8211733291","0,7886613538","0,97725","0,8728856138"
SVM,"0,6867980837","0,6674177934","0,999625","0,8004203783",ISF,"0,8214089374","0,782570075","0,991125","0,8745863666"
SVM,"0,6865624755","0,6672507301","0,999625","0,8003002252",ISF,"0,8313830205","0,7979232414","0,97975","0,879537676"
SVM,"0,6866410115","0,6673064085","0,999625","0,8003402722",ISF,"0,8388439488","0,8063452822","0,9785","0,8841201717"
SVM,"0,6864839394","0,6671950609","0,999625","0,8002601821",ISF,"0,8265923192","0,788676236","0,989","0,8775510204"
SVM,"0,6864054033","0,667139401","0,999625","0,8002201431",ISF,"0,8556506715","0,8203368684","0,98625","0,895674878"
SVM,"0,6863268672","0,6670837504","0,999625","0,8001801081",ISF,"0,8197596796","0,7893295466","0,97275","0,8714933647"
SVM,"0,6867980837","0,6674177934","0,999625","0,8004203783",ISF,"0,8286342574","0,7906093906","0,98925","0,8788450861"
