MAVE,,,,,,,,,,,,
G,"0,9573182072","0,8970064148","0,9367324153","0,9164391043",KNN,"0,9979542496","0,9946176689","0,997208783","0,9959115406",,,
G,"0,9588060257","0,8998929336","0,9394560358","0,9192489974",KNN,"0,9975358006","0,9935004643","0,9966467958","0,9950711429",,,
G,"0,9560628603","0,8900702829","0,9364808495","0,9126859466",KNN,"0,9976752836","0,9935752079","0,9969662495","0,9952678402",,,
G,"0,9546215362","0,8887288441","0,932376275","0,9100294985",KNN,"0,9975358006","0,9922975766","0,997733283","0,995008006",,,
G,"0,9553189511","0,8886725664","0,9379787035","0,9126601836",KNN,"0,9971173517","0,9921860465","0,9962637773","0,9942207308",,,
G,"0,9555979171","0,8903431199","0,9376047681","0,9133629683",KNN,"0,9975358006","0,9929525223","0,9972061836","0,9950748072",,,
G,"0,9562023433","0,8900771388","0,9415801187","0,9151045422",KNN,"0,9983262042","0,9944608567","0,9988872404","0,996669134",,,
G,"0,956155849","0,8921015515","0,9386013727","0,9147609148",KNN,"0,9976287893","0,9920751935","0,9985160453","0,9952851992",,,
G,"0,9570857355","0,8970223325","0,9367018323","0,916432775",KNN,"0,9985121815","0,9961204508","0,997964094","0,9970414201",,,
G,"0,9552724568","0,8929706817","0,9342202513","0,9131298537",KNN,"0,9972568347","0,9944577868","0,9946415373","0,9945496536",,,
,"95,62","89,27","93,72","91,44",,"99,77","99,36","99,72","99,54",,,
,,,,,,,,,,,,
,,,,,,,,,,,G,"1,71E-14"
,,,,,,,,,,,knn,"1,53E-06"
FAVE,,,,,,,,,,,,
G,"0,9006416217","0,718622933","0,9886257692","0,8322737619",KNN,"0,9993955737","0,9986950037","0,9988812232","0,9987881048",,,
G,"0,898270411","0,7128274009","0,9906664178","0,8290892048",KNN,"0,9989771248","0,9968336748","0,9990666418","0,9979489092",,,
G,"0,8988283429","0,7149564051","0,9905222078","0,830476784",KNN,"0,9991166078","0,9974025974","0,9990708047","0,9982360041",,,
G,"0,9007811047","0,7143249554","0,9897240723","0,8297702616",KNN,"0,9987911475","0,9963926334","0,9986679353","0,9975289869",,,
G,"0,8953877627","0,709843874","0,9894872741","0,8266563945",KNN,"0,9990236191","0,9968721251","0,9992622648","0,998065764",,,
G,"0,8999907011","0,7189682966","0,9890962853","0,832672112",KNN,"0,9990701134","0,9985204365","0,9977822953","0,9981512294",,,
G,"0,8994327692","0,7199626617","0,9884657635","0,8331147288",KNN,"0,9988376418","0,9965296804","0,9989015013","0,9977141812",,,
G,"0,8977589734","0,7151587618","0,9898859875","0,8303895102",KNN,"0,9990236191","0,9974288338","0,998712762","0,998070385",,,
G,"0,8974335131","0,7145888594","0,9900771775","0,8300724079",KNN,"0,9994885624","0,9988976667","0,9990812201","0,998989435",,,
G,"0,8998047238","0,7154823021","0,9908325538","0,8309406135",KNN,"0,9990236191","0,9977561705","0,9983161833","0,9980360984",,,
,"89,88","71,55","98,97","83,05",,"99,91","99,75","99,88","99,82",,,
