MAVE,,,,,,,,,,,,
G,"0,9637377964","0,9109947644","0,9508196721","0,9304812834",KNN,1,1,1,1,,,
G,"0,9442119944","0,8564356436","0,9402173913","0,896373057",KNN,"0,9986052999",1,"0,9945652174","0,9972752044",,,
G,"0,9651324965","0,8843930636","0,9683544304","0,9244712991",KNN,1,1,1,1,,,
G,"0,959553696","0,9109947644","0,935483871","0,9230769231",KNN,"0,9972105997","0,9893617021",1,"0,9946524064",,,
G,"0,9553695955","0,8846153846","0,9360465116","0,9096045198",KNN,"0,9986052999","0,9942196532",1,"0,9971014493",,,
G,"0,9637377964","0,9162303665","0,9459459459","0,9308510638",KNN,"0,9986052999","0,9946236559",1,"0,9973045822",,,
G,"0,9539748954","0,902173913","0,9171270718","0,9095890411",KNN,"0,9958158996","0,989010989","0,9944751381","0,9917355372",,,
G,"0,9637377964","0,9025641026","0,9617486339","0,9312169312",KNN,"0,9958158996","0,9891304348","0,9945355191","0,9918256131",,,
G,"0,9525801953","0,8934010152","0,9312169312","0,9119170984",KNN,"0,9972105997","0,9947089947","0,9947089947","0,9947089947",,,
G,"0,9511854951","0,9025641026","0,9166666667","0,9095607235",KNN,"0,9986052999","0,9948186528",1,"0,9974025974",,,
,"95,73","89,64","94,04","91,77",,"99,80","99,46","99,78","99,62",,,
,,,,,,,,,,,,
,,,,,,,,,,,g,"3,04E-07"
,,,,,,,,,,,knn,"5,31E-02"
FAVE,,,,,,,,,,,,
G,"0,8870292887","0,6953125","0,9834254144","0,8146453089",KNN,1,1,1,1,,,
G,"0,9065550907","0,74609375","0,9896373057","0,85077951",KNN,1,1,1,1,,,
G,"0,9009762901","0,7046413502","0,994047619","0,824691358",KNN,"0,9986052999","0,9940828402",1,"0,9970326409",,,
G,"0,8981868898","0,7131474104","0,9944444444","0,8306264501",KNN,1,1,1,1,,,
G,"0,9163179916","0,7423580786","0,9941520468","0,85",KNN,1,1,1,1,,,
G,"0,9051603905","0,7276422764","0,9944444444","0,8403755869",KNN,"0,9986052999","0,9944751381",1,"0,9972299169",,,
G,"0,8926080893","0,6913580247","0,9882352941","0,813559322",KNN,"0,9986052999","0,9941520468",1,"0,9970674487",,,
G,"0,9037656904","0,7201646091","0,9943181818","0,8353221957",KNN,1,1,1,1,,,
G,"0,9037656904","0,719665272","0,9885057471","0,8329297821",KNN,"0,9986052999","0,9942857143",1,"0,9971346705",,,
G,"0,8953974895","0,6877637131","0,993902439","0,812967581",KNN,"0,9986052999","0,9939393939",1,"0,9969604863",,,
,"90,10","71,48","99,15","83,06",,"99,93","99,71","100,00","99,85",,,
