MAVE,,,,,,,,,,,,
G,"0,9707348403","0,9722786474","0,9088573662","0,9394989031",KNN,"0,8411359797","0,6548534017","0,77085893","0,7081366715",,,
G,"0,9228857458","0,9997579083","0,6917750852","0,8177287878",KNN,"0,8190335237","0,6773985372","0,5275001396","0,5931250981",,,
G,"0,9536169559","0,8934311293","0,9248548459","0,9088714544",KNN,"0,7857471971","0,5967729775","0,4418825368","0,5077786688",,,
G,"0,9257619972","0,8318831409","0,881088025","0,8557788808",KNN,"0,8153055668","0,6145068077","0,7007931189","0,6548196858",,,
G,"0,941553455","0,8209157663","0,9800658887","0,8934588954",KNN,"0,8612418146","0,7642028505","0,643698699","0,6987937201",,,
G,"0,9436896999","0,8984716157","0,8734290342","0,8857733594",KNN,"0,8455480934","0,6446606048","0,8514215495","0,7337537306",,,
G,"0,9500425853","0,8908237349","0,9118287981","0,9012038878",KNN,"0,8791415925","0,7187633161","0,8482427222","0,7781536727",,,
G,"0,9641166697","0,8959925635","0,9689489557","0,9310437349",KNN,"0,8109493026","0,6911893501","0,4407461186","0,5382621743",,,
G,"0,9551947055","0,9034047227","0,9189989386","0,9111351112",KNN,"0,8033258402","0,5794361388","0,7772750126","0,6639309061",,,
G,"0,9203445917","0,8635172167","0,8093695907","0,8355670846",KNN,"0,843719021","0,8773033708","0,4359819085","0,5824909545",,,
,"94,48","89,70","88,69","88,80",,"83,05","68,19","64,38","64,59",,,
,,,,,,,,,,,,
,,,,,,,,,,,G,"5,88E-04"
,,,,,,,,,,,knn,"9,44E-01"
FAVE,,,,,,,,,,,,
G,"0,8995685623","0,7164040404","0,9902820441","0,8313679522",KNN,"0,8396280421","0,6600827971","0,73912315","0,6973705011",,,
G,"0,8823529412","0,7017439387","0,9210585083","0,7965815267",KNN,"0,8144119741","0,7284414557","0,4112326932","0,5256922638",,,
G,"0,8997081861","0,7166936136","0,9902820441","0,831562903",KNN,"0,8272573686","0,6057732747","0,8848924881","0,7192010894",,,
G,"0,8996244118","0,7164854706","0,9902804156","0,8314222066",KNN,"0,8185588026","0,6269861808","0,6766841694","0,6508878919",,,
G,"0,8830370981","0,6814823278","0,9992181828","0,8103163281",KNN,"0,8157802879","0,6347572482","0,6198693248","0,6272249534",,,
G,"0,8253724466","0,5888625592","0,9991623388","0,7410076412",KNN,"0,8457435668","0,712734942","0,6416485173","0,675326202",,,
G,"0,8997500733","0,7168148747","0,9902836721","0,8316450947",KNN,"0,8400329512","0,7011788187","0,6277641278","0,6624436522",,,
G,"0,8981164742","0,7152712958","0,9843069362","0,8284955461",KNN,"0,7944178383","0,5699525149","0,7239472802","0,6377859779",,,
G,"0,8996523366","0,7165777562","0,9902820441","0,8314849117",KNN,"0,8132391338","0,6749053835","0,4880201061","0,5664462596",,,
G,"0,8996383742","0,7165258861","0,9902809585","0,8314496084",KNN,"0,8562153558","0,6986573324","0,7469697816","0,7220062628",,,
,"88,87","69,87","98,45","81,65",,"82,65","66,13","65,60","64,84",,,
