FAVE
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9950792082830279;0,9952969930380684;0,9997210288456173;0,9975041056997318;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9582007097647532;0,9947910660054589;0,9625434730048913;0,9784016257857178;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9513957487286431;0,9954057302368859;0,9549926537596013;0,974780504010251;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9947316430688179;0,9949836180885919;0,9996838326916997;0,9973281876206027;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9946401785387626;0,9948915377211817;0,9996838326916997;0,9972819280684991;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9886035195551165;0,9932801188045294;0,9951459019137421;0,9942121350068283;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9934877254600666;0,9937145286820845;0,9997024307686585;0,9966994863807457;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,949914023341748;0,9938834368890695;0,9549554576056836;0,9740306548296531;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9209014744082245;0,9936897178345349;0,9254589075489594;0,9583614197946961;
SVM;0,9869205722021;0,9879156856974691;0,9989213115363872;0,9933880170524428;ISF;0,9562067830095489;0,9927301325456045;0,9625248749279325;0,9773941946327737;
