MAVE,,,,,,,,,,,
SVM,"0,5694230769","0,7926999535","0,59615","0,6805171085",ISF,"0,3724230769","0,9005873396","0,207","0,3366264179",,
SVM,"0,5776923077","0,7972385158","0,604825","0,6878287323",ISF,"0,3698846154","0,907136425","0,201475","0,3297193356",,
SVM,"0,5629615385","0,7914360912","0,586375","0,6736458154",ISF,"0,3701730769","0,8974668275","0,2046","0,3332315397",,
SVM,"0,5656538462","0,7963378939","0,58495","0,6744688824",ISF,"0,3742307692","0,9095300834","0,2071","0,3373788385",,
SVM,"0,5623653846","0,7925021204","0,583975","0,6724433249",ISF,"0,3679038462","0,9007530628","0,20035","0,327791071",,
SVM,"0,5771730769","0,7930181866","0,609375","0,6891725688",ISF,"0,3649038462","0,9041603894","0,19505","0,3208784881",,
SVM,"0,5811346154","0,795006315","0,613725","0,6927016465",ISF,"0,3693269231","0,906556822","0,200825","0,3288102986",,
SVM,"0,5661730769","0,7943827431","0,5883","0,6759835112",ISF,"0,3704038462","0,9100869762","0,201425","0,3298466829",,
SVM,"0,5819038462","0,7943385885","0,61595","0,693862033",ISF,"0,3745","0,9071693179","0,20815","0,3386066941",,
SVM,"0,5639807692","0,7945666587","0,584225","0,6733514861",ISF,"0,3682692308","0,9104477612","0,19825","0,3256004927",,
,"57,08","79,42","59,68","68,14",,"37,02","90,54","20,24","33,08",,
,,,,,,,,,,,
,,,,,,,,,,,"6,63E-04"
,,,,,,,,,,,"9,47E-03"
FAVE,,,,,,,,,,,
SVM,"0,5545192308","0,7931190584","0,5694","0,662892734",ISF,"0,3382692308","0,8936619718","0,158625","0,2694267516",,
SVM,"0,5629615385","0,7966614","0,57985","0,6711809474",ISF,"0,3579230769","0,9081481481","0,1839","0,3058627859",,
SVM,"0,5404038462","0,7956807581","0,5416","0,6445029527",ISF,"0,3593076923","0,9093581578","0,1856","0,3082800432",,
SVM,"0,5621923077","0,794719201","0,5809","0,6711921199",ISF,"0,3390961538","0,8988811783","0,158675","0,2697350248",,
SVM,"0,5626730769","0,7941507312","0,58245","0,6720221527",ISF,"0,362","0,9066746126","0,190175","0,3144038024",,
SVM,"0,5485","0,7955846572","0,555875","0,6544710661",ISF,"0,3510769231","0,9027813546","0,175275","0,2935560859",,
SVM,"0,5564230769","0,7956974226","0,5696","0,6639274995",ISF,"0,3558269231","0,9056768559","0,181475","0,3023638446",,
SVM,"0,5554423077","0,7931585345","0,570975","0,6639726724",ISF,"0,3708269231","0,9182267141","0,199875","0,3282895682",,
SVM,"0,5555961538","0,7962397839","0,5675","0,6626866543",ISF,"0,3789807692","0,9176330335","0,211675","0,3439982124",,
SVM,"0,5511346154","0,7956554148","0,5604","0,6576210523",ISF,"0,3638653846","0,9118172081","0,19155","0,3165919468",,
,"55,50","79,51","56,79","66,24",,"35,77","90,73","18,37","30,53",,
