MAVE,,,,,,,,,,,
SVM,"0,5874482759","0,7397231669","0,619925","0,6745463943",ISF,"0,4443275862","0,8502659335","0,2358","0,3692090893",,
SVM,"0,5798275862","0,7397239264","0,602875","0,6643250689",ISF,"0,4510344828","0,8660506011","0,241325","0,3774684237",,
SVM,"0,5816896552","0,7434866019","0,6007","0,6645095274",ISF,"0,4568103448","0,842567949","0,261175","0,3987480677",,
SVM,"0,5970862069","0,74123176","0,638775","0,6861999973",ISF,"0,4319310345","0,8531650641","0,21295","0,3408290653",,
SVM,"0,5975172414","0,7414752958","0,6393","0,6866072387",ISF,"0,4478793103","0,8495311541","0,24235","0,3771177374",,
SVM,"0,5803275862","0,7437805524","0,5972","0,6624790271",ISF,"0,4364655172","0,8447544538","0,22405","0,354166255",,
SVM,"0,586637931","0,74300185","0,612475","0,6714538254",ISF,"0,4302586207","0,8602506993","0,2076","0,3344813002",,
SVM,"0,5862586207","0,7416130688","0,614","0,6717999918",ISF,"0,4422241379","0,8674224229","0,225725","0,3582296812",,
SVM,"0,5905862069","0,7421344297","0,622725","0,6772062422",ISF,"0,4414137931","0,8618621478","0,226325","0,3585062569",,
SVM,"0,5906034483","0,742329825","0,622425","0,6771101048",ISF,"0,4392758621","0,8697587025","0,219875","0,3510137292",,
,"58,78","74,19","61,70","67,36",,"44,22","85,66","22,97","36,20",,
,,,,,,,,,,,"2,44E-03"
,,,,,,,,,,,"8,40E-03"
,,,,,,,,,,,
FAVE,,,,,,,,,,,
SVM,"0,5795344828","0,7507629051","0,5843","0,6571537023",ISF,"0,4327413793","0,870395492","0,208525","0,3364459593",,
SVM,"0,5909310345","0,7493411779","0,61135","0,6733485695",ISF,"0,4305862069","0,8729411765","0,20405","0,3307801418",,
SVM,"0,5795689655","0,7506822925","0,5845","0,6572492796",ISF,"0,426362069","0,8785015187","0,195225","0,3194583649",,
SVM,"0,5743275862","0,7493079754","0,575225","0,6508266508",ISF,"0,419","0,8692289665","0,18545","0,3056826142",,
SVM,"0,5772241379","0,7479258097","0,5837","0,6556861424",ISF,"0,4173448276","0,880642787","0,179475","0,2981807609",,
SVM,"0,576","0,749288118","0,5789","0,6531648426",ISF,"0,4460172414","0,8579095788","0,235775","0,369893907",,
SVM,"0,5744482759","0,7496089167","0,575025","0,650812065",ISF,"0,4365172414","0,8762854792","0,213025","0,34273188",,
SVM,"0,5810517241","0,7490877939","0,590225","0,6602346295",ISF,"0,4171896552","0,882483644","0,178725","0,2972495374",,
SVM,"0,5781724138","0,7517176562","0,579875","0,6547081405",ISF,"0,4253793103","0,8674008811","0,1969","0,3209453953",,
SVM,"0,5773448276","0,7480935598","0,5837","0,6557505968",ISF,"0,4388275862","0,8854748603","0,213975","0,3446623445",,
,"57,89","74,96","58,47","65,69",,"42,90","87,41","20,11","32,66",,
