MAVE,,,,,,,,,,,
SVM,"0,9803627267","0,9975645328","0,9826898399","0,9900713207",ISF,"0,8407059968","0,9998506174","0,8402471684","0,913127179",,
SVM,"0,980418317","0,9976210368","0,9826898399","0,990099149",ISF,"0,8436661803","0,9999669132","0,8431205713","0,9148699476",,
SVM,"0,980418317","0,9976210368","0,9826898399","0,990099149",ISF,"0,8659717879","0,999967769","0,8655080065","0,9278920924",,
SVM,"0,9804600097","0,9976634191","0,9826898399","0,9901200214",ISF,"0,8801751094","0,9999365864","0,8797913296","0,9360243378",,
SVM,"0,980418317","0,9976210368","0,9826898399","0,990099149",ISF,"0,8910013203","0,9999686781","0,8906293589","0,9421372976",,
SVM,"0,9803905219","0,997592784","0,9826898399","0,9900852347",ISF,"0,8408449726","0,9998838251","0,8403587569","0,913206918",,
SVM,"0,9804044194","0,9976069102","0,9826898399","0,9900921918",ISF,"0,8293516781","0,9999663396","0,8287535569","0,9063451022",,
SVM,"0,9803627267","0,9975645328","0,9826898399","0,9900713207",ISF,"0,824320756","0,9998814865","0,8237739218","0,9033244874",,
SVM,"0,980418317","0,9976210368","0,9826898399","0,990099149",ISF,"0,8668056424","0,9999678001","0,8663449199","0,9283728439",,
SVM,"0,9803766243","0,9975786582","0,9826898399","0,9900782776",ISF,"0,8367173928","0,9999666372","0,8361462925","0,9107483345",,
,"98,04","99,76","98,27","99,01",,"85,20","99,99","85,15","91,96",,
,,,,,,,,,,,"2,70E-24"
,,,,,,,,,,,"1,39E-04"
,,,,,,,,,,,
FAVE,,,,,,,,,,,
SVM,"0,9914112987","0,9974941203","0,9938765832","0,9956820659",ISF,"0,9263984435","0,9997140019","0,9263934609","0,9616581961",,
SVM,"0,9914251963","0,9975080847","0,9938765832","0,9956890227",ISF,"0,9149051491","0,9998322941","0,9147464152","0,955398702",,
SVM,"0,9913835036","0,9974661926","0,9938765832","0,9956681525",ISF,"0,8726426239","0,9998241407","0,8723288512","0,9317352244",,
SVM,"0,9914112987","0,9974941203","0,9938765832","0,9956820659",ISF,"0,948578973","0,9997941782","0,9485856162","0,9735169492",,
SVM,"0,9913835036","0,9974661926","0,9938765832","0,9956681525",ISF,"0,9212980335","0,9997426699","0,9212464431","0,9588907844",,
SVM,"0,9914251963","0,9975080847","0,9938765832","0,9956890227",ISF,"0,9073031756","0,9996926009","0,9072420912","0,9512262895",,
SVM,"0,9914112987","0,9974941203","0,9938765832","0,9956820659",ISF,"0,9410325898","0,9997184643","0,9410812922","0,969514079",,
SVM,"0,9913974012","0,9974801562","0,9938765832","0,9956751092",ISF,"0,9534848169","0,9997952408","0,9535094571","0,9761039517",,
SVM,"0,9914112987","0,9974941203","0,9938765832","0,9956820659",ISF,"0,9260510041","0,9998343199","0,9259331585","0,9614657638",,
SVM,"0,9913835036","0,9974661926","0,9938765832","0,9956681525",ISF,"0,9254534084","0,9997287686","0,9254310104","0,9611462015",,
,"99,14","99,75","99,39","99,57",,"92,37","99,98","92,36","96,01",,
